Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Afghanistan,AFG,EMR,LIC,2020,2,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,5,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,4,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,2,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,2,5_14,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,4,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,3,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,1,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,2,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,3,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,1,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,1,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,5,0_4,0,0.0,0.0
Montenegro,MNE,EUR,UMC,2020,1,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,5,65+,72,0.0,0.0
Austria,AUT,EUR,HIC,2020,7,15_64,3,0.0,0.0
Austria,AUT,EUR,HIC,2020,10,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,9,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,12,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,8,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,9,65+,114,0.0,0.0
Austria,AUT,EUR,HIC,2020,6,65+,56,0.0,0.0
Austria,AUT,EUR,HIC,2020,11,65+,2484,0.0,0.0
Austria,AUT,EUR,HIC,2020,6,15_64,8,0.0,0.0
Austria,AUT,EUR,HIC,2020,9,15_64,15,0.0,0.0
Austria,AUT,EUR,HIC,2020,5,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,11,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,2,65+,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,4,65+,497,0.0,0.0
Austria,AUT,EUR,HIC,2020,5,15_64,7,0.0,0.0
Austria,AUT,EUR,HIC,2020,7,65+,48,0.0,0.0
Austria,AUT,EUR,HIC,2020,4,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,8,15_64,4,0.0,0.0
Austria,AUT,EUR,HIC,2020,5,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,7,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,3,65+,123,0.0,0.0
Austria,AUT,EUR,HIC,2020,7,5_14,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,4,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,6,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,3,0_4,0,0.0,0.0
Austria,AUT,EUR,HIC,2020,9,0_4,0,0.0,0.0
Montenegro,MNE,EUR,UMC,2020,1,15_64,0,0.0,0.0
Montenegro,MNE,EUR,UMC,2020,3,65+,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,12,5_14,1,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,4,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,5,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,8,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,6,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,4,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,6,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,9,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,6,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,5,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,7,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,10,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,6,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,7,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,9,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,11,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,7,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,8,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,9,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,11,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,7,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,8,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,10,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,12,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,9,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,5,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,11,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,8,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,3,15_64,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,3,5_14,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,2,0_4,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,1,5_14,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,2,65+,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,3,15_64,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,1,0_4,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,1,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,8,5_14,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,3,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,5,5_14,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2020,6,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,4,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,1,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,1,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,1,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,2,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,2,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,2,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,3,0_4,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,4,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,2,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,3,65+,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,3,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,5,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,1,15_64,0,0.0,0.0
Bahamas,BHS,AMR,HIC,2020,12,65+,1,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,10,5_14,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,10,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,8,15_64,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,8,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,7,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,3,65+,16,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,9,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,8,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,7,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,4,15_64,8,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,10,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,9,15_64,3,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,9,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,3,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,8,65+,1,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,9,65+,9,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,10,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,11,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,10,65+,4,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,11,65+,17,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,11,15_64,0,0.0,0.0
Azerbaijan,AZE,EUR,UMC,2020,1,65+,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,11,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,12,15_64,31,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,12,65+,75,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,12,0_4,1,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,10,15_64,1,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,12,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,6,65+,28,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,7,65+,8,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,12,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,11,65+,0,0.0,0.0
Montserrat,MSR,AMR,,2020,3,15_64,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,1,65+,56,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,2,15_64,6,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2020,12,65+,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,3,15_64,3,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,1,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,2,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,2,65+,15,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,5,15_64,14,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,7,15_64,4,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,1,15_64,13,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,4,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,5,65+,62,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,1,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,4,65+,45,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,5,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,6,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,2,0_4,1,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,5,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,6,15_64,4,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,6,5_14,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,3,0_4,0,0.0,0.0
Mongolia,MNG,WPR,UMC,2020,4,5_14,0,0.0,0.0
Marshall Islands,MHL,WPR,UMC,2020,11,65+,0,0.0,0.0
Monaco,MCO,EUR,HIC,2020,3,15_64,0,0.0,0.0
Monaco,MCO,EUR,HIC,2020,7,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,8,5_14,9,0.0,0.0
Mexico,MEX,AMR,UMC,2020,6,15_64,8715,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,12,65+,596,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,12,5_14,3,0.0,0.0
Mexico,MEX,AMR,UMC,2020,8,0_4,9,0.0,0.0
Mexico,MEX,AMR,UMC,2020,9,15_64,5910,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,12,0_4,2,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,10,5_14,2,0.0,0.0
Mexico,MEX,AMR,UMC,2020,11,65+,7322,0.0,0.0
Mexico,MEX,AMR,UMC,2020,7,0_4,19,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,11,65+,378,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,10,0_4,2,0.0,0.0
Mexico,MEX,AMR,UMC,2020,10,0_4,10,0.0,0.0
Mexico,MEX,AMR,UMC,2020,9,65+,6185,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,11,0_4,2,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,9,0_4,5,0.0,0.0
Mexico,MEX,AMR,UMC,2020,12,0_4,6,0.0,0.0
Mexico,MEX,AMR,UMC,2020,7,5_14,22,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,9,5_14,4,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,8,5_14,1,0.0,0.0
Mexico,MEX,AMR,UMC,2020,10,15_64,5918,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,11,5_14,1,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,9,15_64,532,0.0,0.0
Mexico,MEX,AMR,UMC,2020,8,15_64,6420,0.0,0.0
Mexico,MEX,AMR,UMC,2020,6,5_14,13,0.0,0.0
Mexico,MEX,AMR,UMC,2020,5,65+,5798,0.0,0.0
Mexico,MEX,AMR,UMC,2020,4,0_4,10,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,6,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,6,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,2,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,7,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,3,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,5,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,2,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,6,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,2,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,4,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,1,65+,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,8,15_64,539,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,3,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,4,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,1,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,3,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,1,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,3,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,1,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,6,65+,7246,0.0,0.0
Mexico,MEX,AMR,UMC,2020,3,65+,5,0.0,0.0
Mexico,MEX,AMR,UMC,2020,5,15_64,7769,0.0,0.0
Mexico,MEX,AMR,UMC,2020,6,0_4,17,0.0,0.0
Mexico,MEX,AMR,UMC,2020,7,15_64,11280,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,2,15_64,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,10,5_14,11,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,11,15_64,287,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,6,5_14,5,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,1,5_14,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,1,15_64,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,1,65+,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,2,0_4,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,1,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,12,15_64,12210,0.0,0.0
Australia,AUS,WPR,HIC,2020,10,15_64,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,7,65+,10362,0.0,0.0
Mexico,MEX,AMR,UMC,2020,12,5_14,11,0.0,0.0
Mexico,MEX,AMR,UMC,2020,11,15_64,6602,0.0,0.0
Australia,AUS,WPR,HIC,2020,11,15_64,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,2,5_14,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,8,65+,6318,0.0,0.0
Mexico,MEX,AMR,UMC,2020,11,5_14,3,0.0,0.0
Mexico,MEX,AMR,UMC,2020,9,0_4,9,0.0,0.0
Australia,AUS,WPR,HIC,2020,12,5_14,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,12,65+,12597,0.0,0.0
Mexico,MEX,AMR,UMC,2020,9,5_14,12,0.0,0.0
Mexico,MEX,AMR,UMC,2020,10,65+,6287,0.0,0.0
Mexico,MEX,AMR,UMC,2020,11,0_4,4,0.0,0.0
Micronesia (Federated States of),FSM,WPR,LMC,2020,4,65+,0,0.0,0.0
Micronesia (Federated States of),FSM,WPR,LMC,2020,3,5_14,0,0.0,0.0
Micronesia (Federated States of),FSM,WPR,LMC,2020,1,0_4,0,0.0,0.0
Micronesia (Federated States of),FSM,WPR,LMC,2020,1,15_64,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,12,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,9,15_64,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,3,65+,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,2,15_64,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,7,5_14,9,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,12,15_64,412,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,10,65+,317,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,5,65+,132,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,7,15_64,760,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,9,65+,573,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,10,15_64,244,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,5,15_64,300,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,7,0_4,2,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,8,65+,553,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,8,0_4,1,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,3,5_14,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,4,0_4,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,7,65+,670,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,6,0_4,3,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,3,15_64,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,6,15_64,641,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,5,5_14,3,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,5,0_4,2,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,3,0_4,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,4,65+,2,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,4,5_14,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,4,15_64,9,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,2,65+,0,0.0,0.0
Bangladesh,BGD,SEAR,LMC,2020,6,65+,434,0.0,0.0
Micronesia (Federated States of),FSM,WPR,LMC,2020,6,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,4,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,6,5_14,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,4,15_64,4742,0.0,0.0
Mexico,MEX,AMR,UMC,2020,3,15_64,17,0.0,0.0
Mexico,MEX,AMR,UMC,2020,5,5_14,20,0.0,0.0
Western Sahara,ESH,AFR,,2020,3,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,1,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,1,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,7,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,4,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,2,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,1,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,7,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,5,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,2,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,1,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,7,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,6,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,3,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,2,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,8,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,7,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,3,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,2,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,8,5_14,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,2,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,5,0_4,14,0.0,0.0
Mexico,MEX,AMR,UMC,2020,2,65+,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,3,5_14,0,0.0,0.0
Barbados,BRB,AMR,HIC,2020,1,15_64,2,0.0,0.0
Barbados,BRB,AMR,HIC,2020,2,5_14,0,0.0,0.0
Barbados,BRB,AMR,HIC,2020,1,5_14,0,0.0,0.0
Barbados,BRB,AMR,HIC,2020,2,0_4,0,0.0,0.0
Barbados,BRB,AMR,HIC,2020,1,0_4,0,0.0,0.0
Barbados,BRB,AMR,HIC,2020,1,65+,2,0.0,0.0
Australia,AUS,WPR,HIC,2020,9,15_64,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,5,5_14,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,9,5_14,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,11,0_4,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,10,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,8,15_64,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,7,65+,185,0.0,0.0
Australia,AUS,WPR,HIC,2020,12,15_64,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,10,65+,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,8,0_4,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,11,5_14,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,8,65+,25,0.0,0.0
Mexico,MEX,AMR,UMC,2020,2,15_64,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,1,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,1,5_14,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,1,65+,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,3,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,1,15_64,0,0.0,0.0
Australia,AUS,WPR,HIC,2020,11,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,4,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,3,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,9,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,12,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,10,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,12,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,12,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,9,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,11,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,11,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,9,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,10,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,11,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,8,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,11,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,9,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,5,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,8,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,10,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,5,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,7,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,8,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,5,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,7,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,8,0_4,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,4,65+,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,12,15_64,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,10,5_14,0,0.0,0.0
Mozambique,MOZ,AFR,LIC,2020,7,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,11,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,11,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,8,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,4,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,4,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,12,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,9,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,5,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,5,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,12,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,9,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,5,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,6,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,4,65+,3188,0.0,0.0
Western Sahara,ESH,AFR,,2020,12,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,6,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,10,0_4,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,2,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,6,65+,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,10,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,9,5_14,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,10,65+,0,0.0,0.0
Mexico,MEX,AMR,UMC,2020,4,5_14,8,0.0,0.0
Western Sahara,ESH,AFR,,2020,10,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,11,0_4,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,11,15_64,0,0.0,0.0
Western Sahara,ESH,AFR,,2020,12,0_4,0,0.0,0.0
